ID,SMILES,Heavy_Atoms
MR_Gen_1041,O=S1(=O)c2cc3ccoc3c3c2B2c4c5c6c7c(c41)Oc1cc4ccccc4cc1N7c1ccccc1B6c1ccccc1N5c1cc4ccccc4c-3c12,55
MR_Gen_1042,O=S1(=O)c2ccccc2N2c3cc4ccccc4c4c3B3c5c(cccc5S4(=O)=O)N4c5c(nc1c2c53)B1c2ccccc2-c2cc3occc3c4c21,53
MR_Gen_1043,c1ccc2c3c4c5c(c2c1)Sc1cc2occc2c2c1N5c1c(c5c6c7c1B4c1c-3ccc3c4ccc8c(c4n-7c13)B6c1c-8cncc1-5)O2,49
MR_Gen_1044,O=S1(=O)c2ccc3c(oc4ccccc43)c2N2c3ccc4c5cccc6c5n5c4c3B(c3cc4c(oc7ncccc74)c1c32)c1cccc(c1-5)[Se]6,51
MR_Gen_1045,c1ccc2c(c1)ccc1oc3cc4[se]c5cccc6c5n(c4c4c5ccccc5n(c12)c34)-c1ccc2c3c1B6c1cccc4c5cccc(c5n-3c14)[Se]2,53
MR_Gen_1046,c1cc2c3c(c1)B1c4c5c(c6c7c4-n4c8c1cccc8c1c8ccccc8c8c(c14)B7c1c-8cc4ccoc4c1S6)Oc1cc4ccccc4c(c1N35)[Se]2,54
MR_Gen_1047,c1ccc2c(c1)[Se]c1c3c4c(c5ccccc15)N1c5c(cccc5B4c4ccccc4N23)[Se]c2cc3c4ccccc4n4c5ccccc5c(c21)c34,52
MR_Gen_1048,c1ccc(B2c3ccccc3B3c4ccccc4N4c5ccc6c7c5B(c5cnccc5N7c5cccc7c5B6c5ccccc5-7)c5ccc2c3c54)cc1,54
MR_Gen_1049,c1ccc(-n2c3cccc4[se]c5cccc6c5n(c5c7c8c(cc52)c2cccc5c9c%10oc%11cc%12ccccc%12cc%11c%10cc(c9n8c25)B67)-c43)cc1,52
MR_Gen_1050,c1ccc2c(c1)B1c3c4c(c5c6c3-n3c7c1cccc7c1ccc7c(c13)B6c1c-7cccc1-5)Oc1cc3ccccc3cc1N24,45
MR_Gen_1051,c1ccc2c(c1)Oc1cc3c4c5c1N2c1cccc2c1B5c1c5c(cc6c7ccc8c(c7n-4c16)B3c1c-8ccc3ccccc13)[Se]c1ccccc1N25,53
MR_Gen_1052,c1ccc2c(c1)Oc1cccc3c1B2c1cccc2c1N3c1cccc3c1B2c1cc2c(cc1N3c1cccc3ccccc13)oc1ccccc12,52
MR_Gen_1053,c1ccc(N2c3ccc4c5c3N3c6c(cc7c8c6B6c9c(ccc2c93)-c2c6c3c(c6cccc(c6n3-8)O7)c3c2oc2ccccc23)B5c2ccccc2-4)cc1,55
MR_Gen_1054,c1cc2c3c(c1)-c1cc4c5ccc6c7c5n5c4c4c1B3c1c(ccc3c1B4c1c4c(c8c(c1-5)B7c1c-6cccc1-8)Oc1cc5ccccc5cc1N34)[Se]2,53
MR_Gen_1055,c1ccc(B2c3cccc4c3B3c5c-4ccc4c5N5c6c(ccc7c6B4c4ccccc4-7)B4c6ccccc6N6c7ccccc7Oc7c2c3c5c4c76)cc1,55
MR_Gen_1056,O=P1(c2ccccc2)c2cccc3c2B2c4c(cccc41)-n1c4ccccc4c4cc5c(c2c41)N3c1ccccc1B5c1ccccc1,48
MR_Gen_1057,O=S1(=O)c2cc3c4c5c2-n2c6c1ccnc6c1c6ccccc6c6c(c12)B5c1c-6cccc1N4c1c2c(cc4occc14)-c1ccc4ccccc4c1B32,54
MR_Gen_1058,c1ccc(N2c3ccc4c5c3N3c6c(cc7c8c6B6c9c(ccc2c93)-c2ccc3c9cccc(c9n-8c3c26)O7)B5c2ccccc2-4)cc1,48
MR_Gen_1059,c1cc2c3c(c1)-c1cc4c5c6c1B3c1c-2cccc1N6c1ccc2occc2c1B5c1cccc2c3ccc5ccccc5c3n-4c12,47
MR_Gen_1060,O=S1(=O)c2cc3ccccc3cc2B2c3ccc4c5c3-n3c6c2c1ccc6c1cc2ccccc2c(c13)B5c1ccccc1N4c1ccccc1,51
MR_Gen_1061,c1ccc(N2c3ccccc3B3c4cccc5c4N4c6c(ccc7c6B6c8c-7cccc8N(c7ccccc7)c7cc2c3c4c76)[Se]5)cc1,48
MR_Gen_1062,O=S1(=O)c2ccccc2N2c3cccc4c3B3c5c(ccc6c5B4c4c(ccc5ccccc45)B6c4ccccc4)N(c4ccccc4)c4ccc1c2c43,54
MR_Gen_1063,c1ccc2c(c1)B1c3cc4c5c6c3N(c3cccc-2c31)c1ccc2ccc3ccccc3c2c1B6c1cccc2c3cccc(c3n-5c12)O4,49
MR_Gen_1064,O=P1(c2ccccc2)c2cccc3c2B2c4c(cccc41)-n1c4ccccc4c4c5c6c(c2c41)N3c1c(ccc2ccccc12)B6c1ccccc1-5,52
MR_Gen_1065,O=S1(=O)c2ccccc2N2c3ccccc3B3c4cc5ccccc5cc4N4c5cccc6c5B(c5ccccc5-6)c5cc1c2c3c54,47
MR_Gen_1066,c1ccc2c(c1)oc1c2c2ccccc2c2c3cc4c5cccc6c5n5c4c4c3n(c12)-c1cc2oc3ncccc3c2c2c1B4c1c-2ccc(c1-5)[Se]6,52
MR_Gen_1067,c1ccc(N2c3cc4oc5ccccc5c4cc3B3c4cccc5c4-n4c6c(cccc6c6c7occc7c2c3c64)[Se]5)cc1,44
MR_Gen_1068,c1cncc(N2c3cc4c5c6c3B3c7c(cccc7N6c6ccccc6N5c5ccccc5O4)B(c4ccc5ccccc5c4)c4cc5ccoc5c2c43)c1,55
MR_Gen_1069,c1ccc2c(c1)B1c3cc4c5c6c3-n3c7c(cccc7c7c8occc8c-2c1c73)B6c1cccc2c3cccc(c3n-5c12)O4,44
MR_Gen_1070,c1ccc(N2c3cc4oc5ccccc5c4cc3B3c4cc5ccccc5cc4N(c4ccc5ccc6ccccc6c5c4)c4cccc2c43)cc1,52
MR_Gen_1071,c1ccc2c(c1)B1c3ccc4c5c3N(c3cccc-2c31)c1c(ccc2ccoc12)B5c1cccc2c1N4c1cccc3c1B2c1cc2ccoc2cc1[Se]3,54
MR_Gen_1072,c1ccc(B2c3cccc4c3B3c5c2cccc5N2c5ccccc5B5c6cccc7c6N(c6ccccc6B7c6ccccc6)c6cc(c3c2c65)O4)cc1,55
MR_Gen_1073,c1ccc2c(c1)cc(N1c3cc4oc5ncccc5c4c4c3B3c5c(ccc6c5-n5c7c(cccc7c7ccc1c3c75)[Se]6)[Se]4)c1oc3ccccc3c12,53
MR_Gen_1074,c1ccc(N2c3cccc4c3B(c3cccc5c3N4c3c(ccc4c3c3ccccc3n4-c3ccccc3)[Se]5)c3ccc4occc4c32)cc1,50
MR_Gen_1075,c1ccc(B2c3cccc4c3B3c5c(ccc6c5-n5c7c(cccc7c7ccc2c3c75)S6)N4c2ccccn2)cc1,41
MR_Gen_1076,c1ccc2c(c1)Oc1c3c4c5c6c1N2c1ccccc1B6c1ccc2c6ccccc6n6c2c1N5c1c-6ccc2c1B4c1c-2cccc1-3,48
MR_Gen_1077,c1ccc(N2c3cc4c5c6c3B(c3c2ccc2ccoc32)c2cccc3c7c8ccccc8c8c(c7n-6c23)B5c2c-4cccc2-8)cc1,47
MR_Gen_1078,c1ccc(N2c3cc4c5c6c3B3c7c(cc8ccccc8c72)-c2ccc7c8ccc9c(c8n-6c7c23)B5c2c-4cccc2-9)cc1,44
MR_Gen_1079,c1ccc(N2c3ccc4c5c3B3c6c(cccc6N6c7ccccc7Sc7c6c3c2c2ccccc72)B5c2cc3ccncc3cc2-4)cc1,49
MR_Gen_1080,c1ccc(B2c3ccccc3N3c4ccc5c6c4N4c7c(cc8c9c7B6c6c-5ccc5c7cccc(c7n-9c65)O8)B5c6ccccc6-c6cc2c3c4c65)cc1,55
MR_Gen_1081,c1ccc2c(c1)Oc1c3c4c5c6c1N2c1ccccc1B6c1cccc2c6c7ccccc7c7c(c6n-5c12)B4c1c-3cccc1-7,45
MR_Gen_1082,c1ccc(-n2c3ccccc3c3c4c5ccc6c7c5n5c4c4c(c32)-c2ccc3c8cccc9c8n8c3c2B4c2c-8c(c3c(c2-5)B7c2c-6cccc2-3)O9)cc1,54
MR_Gen_1083,O=S1(=O)c2cccc3c2N2c4c5c6c7c(c41)-c1cccc4c1B7c1c-4ccc4c1N6c1c(cccc1B5c1cc5ccccc5c(c12)[Se]3)B4c1ccccc1,55
MR_Gen_1084,O=S1(=O)c2ccccc2N2c3ccc4ccccc4c3B3c4c5c6c(c1c42)-c1cccc2c1B6c1c-2cccc1N5c1ccc2c(ccc4occc42)c13,54
MR_Gen_1085,c1ccc2c(c1)[Se]c1ccc3c4c1N2c1ccc2c5c1B4c1c(cc4oc6ncccc6c4c1-3)N5c1c(ccc3c1oc1cc4ccoc4cc13)O2,52
MR_Gen_1086,c1ccc(B2c3ccc4ccccc4c3N3c4ccccc4B4c5ccccc5N5c6c7c(c2c3c64)-c2cccc3c2B7c2c-3cc3ccccc3c25)cc1,55
MR_Gen_1087,c1ccc(N2c3cc4c5c6c3B(c3c2c2ccccc2c2c3oc3ccc7ccoc7c32)c2cccc3c7ccc8c(c7n-6c23)B5c2c-4cccc2-8)cc1,54
MR_Gen_1088,O=S1(=O)c2cc3c4c5c2-n2c6c1cccc6c1c6ccccc6cc(c12)B5c1ccccc1N4c1c2c(cc4occc14)-c1ccc4ccccc4c1B32,54
MR_Gen_1089,c1ccc(B2c3ccccc3N3c4ccccc4B4c5c3c2cc2c5-n3c5c4cncc5c4c5ccccc5cc(c43)B2c2ccccc2)cc1,51
MR_Gen_1090,c1ccc2c(c1)B1c3cc4c5c6c3N3c7c(cccc7B6c6cc7ccccc7c7c8c9cc%10ccccc%10cc9cc(c8n-5c67)O4)Oc4ccc-2c1c43,54
MR_Gen_1091,c1cc2c3c(c1)-c1ccc4c5c1B3c1c(c3c6c7c1N5c1c(ccc5c1B4c1ccc4ccccc4c1-5)B7c1cccc4c5cccc(c5n-6c14)O3)[Se]2,53
MR_Gen_1092,O=C1c2cccc3c2B2c4c5c(cc6c4-n4c7c2c1ccc7c1c2ccoc2cc(c14)S6(=O)=O)B1c2ccc4ccccc4c2-c2cccc(c21)N35,52
MR_Gen_1093,O=S1(=O)c2cccc3c2N2c4c(ccc5c4B3c3ccccc3S5)B3c4c2c1cc1c4-n2c4c3cccc4c3ccc4c(c32)B1c1ccccc1-4,51
MR_Gen_1094,O=S1(=O)c2cc3occc3cc2N2c3cccc4c3B3c5c6c(cc1c52)B1c2ccccc2-c2ccc5c(c21)N6c1c(ccc-4c13)S5(=O)=O,49
MR_Gen_1095,c1ccc2c(c1)Oc1cc3c4c5c1N2c1ccc2c6c1N5c1c5c(c7c8c1B4c1c-3ccc3c4c9occc9cc(c4n-8c13)O7)Sc1cccc-2c1B65,53
MR_Gen_1096,O=S1(=O)c2cccc3c2N2c4c(cccc4B4c5ccccc5N5c6cccc7c6B6c8c(cccc8-7)Sc7c6c5c4c2c71)B3c1ccccc1,51
MR_Gen_1097,c1ccc(B2c3ccc4c5c3N(c3cc6oc7ncccc7c6cc3B5c3cccc5c3N4c3ccccc3[Se]5)c3c2ccc2c3oc3ccccc32)cc1,55
MR_Gen_1098,c1ccc(B2c3ccccc3N3c4c2cccc4B2c4cc5c(cc4-n4c6ccccc6c6c7oc8ccccc8c7c3c2c64)oc2ccccc25)cc1,54
MR_Gen_1099,O=S1(=O)c2c3c4c5c6c2-n2c7c1cccc7c1cc7ccccc7c(c12)B6c1c(ccc2ccccc12)N5c1cccc2c1B4c1c-2cccc1-3,51
MR_Gen_1100,O=S1(=O)c2ccccc2N2c3ccc4ccccc4c3B3c4c2c1cc1c4-n2c4c5c(ccc4c4cc6ccccc6c3c42)-c2ccccc2B15,51
MR_Gen_1101,O=S1(=O)c2cccc3c2N2c4c(cccc4N3c3ccccc3)B3c4ccccc4N4c5cccc6c5B5c7c(cccc7-6)Sc6c5c4c3c2c61,51
